"Category ID";"Active (0/1)";"Name*";"Parent category";"Root category (0/1)";"Description";"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Image URL"
"5787";"1";"STAINZTALER DIRNDLN ";"Artiest";"0";"STAINZTALER DIRNDLN ";"STAINZTALER DIRNDLN ";"STAINZTALER DIRNDLN ";"STAINZTALER DIRNDLN ";"stainztaler-dirndln";
"5788";"1";"GOLDRIED QUINTETT";"Artiest";"0";"GOLDRIED QUINTETT";"GOLDRIED QUINTETT";"GOLDRIED QUINTETT";"GOLDRIED QUINTETT";"goldried-quintett";
"5789";"1";"CARINA ";"Artiest";"0";"CARINA ";"CARINA ";"CARINA ";"CARINA ";"carina";
"5790";"1";"DANSA";"Artiest";"0";"DANSA";"DANSA";"DANSA";"DANSA";"dansa";
"5791";"1";"Die Limburger";"Artiest";"0";"Die Limburger";"Die Limburger";"Die Limburger";"Die Limburger";"die-limburger";
"5792";"1";"De Animo s";"Artiest";"0";"De Animo s";"De Animo s";"De Animo s";"De Animo s";"de-animo-s";
"5793";"1";"GOLDEN BIRDS ";"Artiest";"0";"GOLDEN BIRDS ";"GOLDEN BIRDS ";"GOLDEN BIRDS ";"GOLDEN BIRDS ";"golden-birds";
"5794";"1";"George Callee";"Artiest";"0";"George Callee";"George Callee";"George Callee";"George Callee";"george-callee";
"5795";"1";"HANS ZUBER QUINTETT AUS DEM LAVANTTAL";"Artiest";"0";"HANS ZUBER QUINTETT AUS DEM LAVANTTAL";"HANS ZUBER QUINTETT AUS DEM LAVANTTAL";"HANS ZUBER QUINTETT AUS DEM LAVANTTAL";"HANS ZUBER QUINTETT AUS DEM LAVANTTAL";"hans-zuber-quintett-aus-dem-lavanttal";
"5796";"1";"GG ANDERSON";"Artiest";"0";"GG ANDERSON";"GG ANDERSON";"GG ANDERSON";"GG ANDERSON";"gg-anderson";
"5797";"1";"TRIO CHESTY";"Artiest";"0";"TRIO CHESTY";"TRIO CHESTY";"TRIO CHESTY";"TRIO CHESTY";"trio-chesty";
"5798";"1";"HEINO HANNELORE ";"Artiest";"0";"HEINO HANNELORE ";"HEINO HANNELORE ";"HEINO HANNELORE ";"HEINO HANNELORE ";"heinohannelore";
"5799";"1";"RUHRSCHNELLWEG";"Artiest";"0";"RUHRSCHNELLWEG";"RUHRSCHNELLWEG";"RUHRSCHNELLWEG";"RUHRSCHNELLWEG";"ruhrschnellweg";
"5800";"1";"DUO BERGOS";"Artiest";"0";"DUO BERGOS";"DUO BERGOS";"DUO BERGOS";"DUO BERGOS";"duo-bergos";
"5801";"1";"BRUNO MAJCHEREK";"Artiest";"0";"BRUNO MAJCHEREK";"BRUNO MAJCHEREK";"BRUNO MAJCHEREK";"BRUNO MAJCHEREK";"bruno-majcherek";
"5802";"1";"KURT ROHNER SEXTETT";"Artiest";"0";"KURT ROHNER SEXTETT";"KURT ROHNER SEXTETT";"KURT ROHNER SEXTETT";"KURT ROHNER SEXTETT";"kurt-rohner-sextett";
"5803";"1";"WALTER SCHOLZ";"Artiest";"0";"WALTER SCHOLZ";"WALTER SCHOLZ";"WALTER SCHOLZ";"WALTER SCHOLZ";"walter-scholz";
"5804";"1";"ALPEN TIROLER";"Artiest";"0";"ALPEN TIROLER";"ALPEN TIROLER";"ALPEN TIROLER";"ALPEN TIROLER";"alpen-tiroler";
"5805";"1";"ALPENTRIO";"Artiest";"0";"ALPENTRIO";"ALPENTRIO";"ALPENTRIO";"ALPENTRIO";"alpentrio";
"5806";"1";"THANNHAUSNER MUSIKANTEN";"Artiest";"0";"THANNHAUSNER MUSIKANTEN";"THANNHAUSNER MUSIKANTEN";"THANNHAUSNER MUSIKANTEN";"THANNHAUSNER MUSIKANTEN";"thannhausner-musikanten";
"5807";"1";"DIE 5 WESTSTEIRER";"Artiest";"0";"DIE 5 WESTSTEIRER";"DIE 5 WESTSTEIRER";"DIE 5 WESTSTEIRER";"DIE 5 WESTSTEIRER";"die-5-weststeirer";
"5808";"1";"DE NODLICHTER";"Artiest";"0";"DE NODLICHTER";"DE NODLICHTER";"DE NODLICHTER";"DE NODLICHTER";"de-nodlichter";
"5809";"1";"TIROLER NACHTSCHWARMER";"Artiest";"0";"TIROLER NACHTSCHWARMER";"TIROLER NACHTSCHWARMER";"TIROLER NACHTSCHWARMER";"TIROLER NACHTSCHWARMER";"tiroler-nachtschwarmer";
"5810";"1";"DIE 2 TIROLER FENNEBERG MOSER";"Artiest";"0";"DIE 2 TIROLER FENNEBERG MOSER";"DIE 2 TIROLER FENNEBERG MOSER";"DIE 2 TIROLER FENNEBERG MOSER";"DIE 2 TIROLER FENNEBERG MOSER";"die-2-tiroler-fenneberg-moser";
"5811";"1";"JO HIRSCH ";"Artiest";"0";"JO HIRSCH ";"JO HIRSCH ";"JO HIRSCH ";"JO HIRSCH ";"jo-hirsch";
"5812";"1";"GEORGE WIND ";"Artiest";"0";"GEORGE WIND ";"GEORGE WIND ";"GEORGE WIND ";"GEORGE WIND ";"george-wind";
"5813";"1";"WIENER HERZEN";"Artiest";"0";"WIENER HERZEN";"WIENER HERZEN";"WIENER HERZEN";"WIENER HERZEN";"wiener-herzen";
"5814";"1";"MARCO BAKKER";"Artiest";"0";"MARCO BAKKER";"MARCO BAKKER";"MARCO BAKKER";"MARCO BAKKER";"marco-bakker";
"5815";"1";"Russ Conway";"Artiest";"0";"Russ Conway";"Russ Conway";"Russ Conway";"Russ Conway";"russ-conway";
"5816";"1";"Artiest Reality";"Artiest";"0";"Artiest Reality";"Artiest Reality";"Artiest Reality";"Artiest Reality";"artiest-reality";
"5817";"1";"Corrie van Gorp ";"Artiest";"0";"Corrie van Gorp ";"Corrie van Gorp ";"Corrie van Gorp ";"Corrie van Gorp ";"corrie-van-gorp";
"5818";"1";"Der stern von Monttego  ich bitte dich";"Artiest";"0";"Der stern von Monttego  ich bitte dich";"Der stern von Monttego  ich bitte dich";"Der stern von Monttego  ich bitte dich";"Der stern von Monttego  ich bitte dich";"der-stern-von-monttego-ich-bitte-dich";
"5819";"1";"WERNER BOHM";"Artiest";"0";"WERNER BOHM";"WERNER BOHM";"WERNER BOHM";"WERNER BOHM";"werner-bohm";
"5820";"1";"Hommy en Douwe";"Artiest";"0";"Hommy en Douwe";"Hommy en Douwe";"Hommy en Douwe";"Hommy en Douwe";"hommy-en-douwe";
"5821";"1";" KAISERLICH BOHMISCHEN ";"Artiest";"0";" KAISERLICH BOHMISCHEN ";" KAISERLICH BOHMISCHEN ";" KAISERLICH BOHMISCHEN ";" KAISERLICH BOHMISCHEN ";"kaiserlich-bohmischen";
"5822";"1";"ORIGINAL GLANTAQUINTETT AUS KARNTEN ";"Artiest";"0";"ORIGINAL GLANTAQUINTETT AUS KARNTEN ";"ORIGINAL GLANTAQUINTETT AUS KARNTEN ";"ORIGINAL GLANTAQUINTETT AUS KARNTEN ";"ORIGINAL GLANTAQUINTETT AUS KARNTEN ";"original-glantaquintett-aus-karnten";
"5823";"1";"Jacqueline Boyer";"Artiest";"0";"Jacqueline Boyer";"Jacqueline Boyer";"Jacqueline Boyer";"Jacqueline Boyer";"jacqueline-boyer";
"5824";"1";" Bobby Grass Die Country Squires";"Artiest";"0";" Bobby Grass Die Country Squires";" Bobby Grass Die Country Squires";" Bobby Grass Die Country Squires";" Bobby Grass Die Country Squires";"bobby-grassdie-country-squires";
"5825";"1";"PETER BEIL";"Artiest";"0";"PETER BEIL";"PETER BEIL";"PETER BEIL";"PETER BEIL";"peter-beil";
"5826";"1";"Bernd Rusinski ";"Artiest";"0";"Bernd Rusinski ";"Bernd Rusinski ";"Bernd Rusinski ";"Bernd Rusinski ";"bernd-rusinski";
"5827";"1";"Son of Tarzan";"Artiest";"0";"Son of Tarzan";"Son of Tarzan";"Son of Tarzan";"Son of Tarzan";"son-of-tarzan";
"5828";"1";"Anarchic System";"Artiest";"0";"Anarchic System";"Anarchic System";"Anarchic System";"Anarchic System";"anarchic-system";
"5829";"1";"Gerard Keizer";"Artiest";"0";"Gerard Keizer";"Gerard Keizer";"Gerard Keizer";"Gerard Keizer";"gerard-keizer";
"5830";"1";"Tommy Solo H-5";"Artiest";"0";"Tommy Solo H-5";"Tommy Solo H-5";"Tommy Solo H-5";"Tommy Solo H-5";"tommy-solo-h-5";
"5831";"1";"Beppie Kraft  Cest Tout";"Artiest";"0";"Beppie Kraft  Cest Tout";"Beppie Kraft  Cest Tout";"Beppie Kraft  Cest Tout";"Beppie Kraft  Cest Tout";"beppie-kraftcest-tout";
"5832";"1";"Ad Swart ";"Artiest";"0";"Ad Swart ";"Ad Swart ";"Ad Swart ";"Ad Swart ";"ad-swart";
"5833";"1";"Arie Passchier";"Artiest";"0";"Arie Passchier";"Arie Passchier";"Arie Passchier";"Arie Passchier";"arie-passchier";
"5834";"1";"Aart Schouten";"Artiest";"0";"Aart Schouten";"Aart Schouten";"Aart Schouten";"Aart Schouten";"aart-schouten";
"5835";"1";"Theo Mertens";"Artiest";"0";"Theo Mertens";"Theo Mertens";"Theo Mertens";"Theo Mertens";"theo-mertens";
"5836";"1";"De Notenkrakers";"Artiest";"0";"De Notenkrakers";"De Notenkrakers";"De Notenkrakers";"De Notenkrakers";"de-notenkrakers";
"5837";"1";"After Eight";"Artiest";"0";"After Eight";"After Eight";"After Eight";"After Eight";"after-eight";
"5838";"1";"Nancy Boyd";"Artiest";"0";"Nancy Boyd";"Nancy Boyd";"Nancy Boyd";"Nancy Boyd";"nancy-boyd";
"5839";"1";"Lee Towers Anita Meijer";"Artiest";"0";"Lee Towers Anita Meijer";"Lee Towers Anita Meijer";"Lee Towers Anita Meijer";"Lee Towers Anita Meijer";"lee-towersanita-meijer";
"5840";"1";"Milli Vanilli";"Artiest";"0";"Milli Vanilli";"Milli Vanilli";"Milli Vanilli";"Milli Vanilli";"milli-vanilli";
"5841";"1";"The Mark Clark Band";"Artiest";"0";"The Mark Clark Band";"The Mark Clark Band";"The Mark Clark Band";"The Mark Clark Band";"the-markclark-band";
"5842";"1";"Chuck Memphis";"Artiest";"0";"Chuck Memphis";"Chuck Memphis";"Chuck Memphis";"Chuck Memphis";"chuck-memphis";
"5843";"1";"Richard Barnes";"Artiest";"0";"Richard Barnes";"Richard Barnes";"Richard Barnes";"Richard Barnes";"richard-barnes";
"5844";"1";"Nicolas Peyrac";"Artiest";"0";"Nicolas Peyrac";"Nicolas Peyrac";"Nicolas Peyrac";"Nicolas Peyrac";"nicolas-peyrac";
"5845";"1";"Artiest HEART";"Artiest";"0";"Artiest HEART";"Artiest HEART";"Artiest HEART";"Artiest HEART";"artiest-heart";
"5846";"1";"De TEXAS COWBOYS";"Artiest";"0";"De TEXAS COWBOYS";"De TEXAS COWBOYS";"De TEXAS COWBOYS";"De TEXAS COWBOYS";"de-texas-cowboys";
"5847";"1";"Hermien Timmerman";"Artiest";"0";"Hermien Timmerman";"Hermien Timmerman";"Hermien Timmerman";"Hermien Timmerman";"hermien-timmerman";
"5848";"1";" Christian Anders ";"Artiest";"0";" Christian Anders ";" Christian Anders ";" Christian Anders ";" Christian Anders ";"christian-anders";
"5849";"1";"MARIO MATHY";"Artiest";"0";"MARIO MATHY";"MARIO MATHY";"MARIO MATHY";"MARIO MATHY";"mario-mathy";
"5850";"1";"Artiest Hearts Of Soul";"Artiest";"0";"Artiest Hearts Of Soul";"Artiest Hearts Of Soul";"Artiest Hearts Of Soul";"Artiest Hearts Of Soul";"artiest-hearts-of-soul";
"5851";"1";"Evert vd Belt";"Artiest";"0";"Evert vd Belt";"Evert vd Belt";"Evert vd Belt";"Evert vd Belt";"evert-vd-belt";
"5852";"1";"Artiest Old Shatterhand";"Artiest";"0";"Artiest Old Shatterhand";"Artiest Old Shatterhand";"Artiest Old Shatterhand";"Artiest Old Shatterhand";"artiest-old-shatterhand";
"5853";"1";"Artiest Karst Duo";"Artiest";"0";"Artiest Karst Duo";"Artiest Karst Duo";"Artiest Karst Duo";"Artiest Karst Duo";"artiest-karst-duo";
"5854";"1";"JOHN REEVES";"Artiest";"0";"JOHN REEVES";"JOHN REEVES";"JOHN REEVES";"JOHN REEVES";"john-reeves";
"5855";"1";"GUS BACKUS SUSE FELDT ";"Artiest";"0";"GUS BACKUS SUSE FELDT ";"GUS BACKUS SUSE FELDT ";"GUS BACKUS SUSE FELDT ";"GUS BACKUS SUSE FELDT ";"gus-backus-suse-feldt";
"5856";"1";"GUS BACKUS  PETER KRAUS ";"Artiest";"0";"GUS BACKUS  PETER KRAUS ";"GUS BACKUS  PETER KRAUS ";"GUS BACKUS  PETER KRAUS ";"GUS BACKUS  PETER KRAUS ";"gus-backuspeter-kraus";
"5857";"1";"DIE STEINTALER MIT BETTINA ";"Artiest";"0";"DIE STEINTALER MIT BETTINA ";"DIE STEINTALER MIT BETTINA ";"DIE STEINTALER MIT BETTINA ";"DIE STEINTALER MIT BETTINA ";"die-steintaler-mit-bettina";
"5858";"1";"EDDY MARZ";"Artiest";"0";"EDDY MARZ";"EDDY MARZ";"EDDY MARZ";"EDDY MARZ";"eddy-marz";
"5859";"1";"DIE ZILLERTALER JODLER TRIO";"Artiest";"0";"DIE ZILLERTALER JODLER TRIO";"DIE ZILLERTALER JODLER TRIO";"DIE ZILLERTALER JODLER TRIO";"DIE ZILLERTALER JODLER TRIO";"die-zillertaler-jodler-trio";
"5860";"1";"DIE ZILLERTALER JODLERTRIO";"Artiest";"0";"DIE ZILLERTALER JODLERTRIO";"DIE ZILLERTALER JODLERTRIO";"DIE ZILLERTALER JODLERTRIO";"DIE ZILLERTALER JODLERTRIO";"die-zillertaler-jodlertrio";
"5861";"1";"DIE STEINTALER UND BETINA";"Artiest";"0";"DIE STEINTALER UND BETINA";"DIE STEINTALER UND BETINA";"DIE STEINTALER UND BETINA";"DIE STEINTALER UND BETINA";"die-steintaler-und-betina";
"5862";"1";"DIE SCHAFER";"Artiest";"0";"DIE SCHAFER";"DIE SCHAFER";"DIE SCHAFER";"DIE SCHAFER";"die-schafer";
"5863";"1";" ALPENLAND QUINTETT Orig";"Artiest";"0";" ALPENLAND QUINTETT Orig";" ALPENLAND QUINTETT Orig";" ALPENLAND QUINTETT Orig";" ALPENLAND QUINTETT Orig";"alpenland-quintett-orig";
"5864";"1";"ZWILLING";"Artiest";"0";"ZWILLING";"ZWILLING";"ZWILLING";"ZWILLING";"zwilling";
"5865";"1";"KARANWANKEN QUINTETT";"Artiest";"0";"KARANWANKEN QUINTETT";"KARANWANKEN QUINTETT";"KARANWANKEN QUINTETT";"KARANWANKEN QUINTETT";"karanwanken-quintett";
"5866";"1";"EDELWEISS ECHO";"Artiest";"0";"EDELWEISS ECHO";"EDELWEISS ECHO";"EDELWEISS ECHO";"EDELWEISS ECHO";"edelweiss-echo";
"5867";"1";"WALTER DIE BUNTEN VOGEL";"Artiest";"0";"WALTER DIE BUNTEN VOGEL";"WALTER DIE BUNTEN VOGEL";"WALTER DIE BUNTEN VOGEL";"WALTER DIE BUNTEN VOGEL";"walterdie-bunten-vogel";
"5868";"1";"DIE 3 Z WIDERN";"Artiest";"0";"DIE 3 Z WIDERN";"DIE 3 Z WIDERN";"DIE 3 Z WIDERN";"DIE 3 Z WIDERN";"die-3-z-widern";
"5869";"1";"CHARLENE";"Artiest";"0";"CHARLENE";"CHARLENE";"CHARLENE";"CHARLENE";"charlene";
"5870";"1";"Artiest LEONARD";"Artiest";"0";"Artiest LEONARD";"Artiest LEONARD";"Artiest LEONARD";"Artiest LEONARD";"artiest-leonard";
"5871";"1";"MOUTH MAC NEAL";"Artiest";"0";"MOUTH MAC NEAL";"MOUTH MAC NEAL";"MOUTH MAC NEAL";"MOUTH MAC NEAL";"mouthmac-neal";
"5872";"1";"MARTIN LAUWER";"Artiest";"0";"MARTIN LAUWER";"MARTIN LAUWER";"MARTIN LAUWER";"MARTIN LAUWER";"martin-lauwer";
"5873";"1";"DIE BARISCHE 7 ";"Artiest";"0";"DIE BARISCHE 7 ";"DIE BARISCHE 7 ";"DIE BARISCHE 7 ";"DIE BARISCHE 7 ";"die-barische-7";
"5874";"1";"Annie Anita";"Artiest";"0";"Annie Anita";"Annie Anita";"Annie Anita";"Annie Anita";"annieanita";
"5875";"1";"Artiest Dolly Dots";"Artiest";"0";"Artiest Dolly Dots";"Artiest Dolly Dots";"Artiest Dolly Dots";"Artiest Dolly Dots";"artiest-dolly-dots";
"5876";"1";"Martin Torsten";"Artiest";"0";"Martin Torsten";"Martin Torsten";"Martin Torsten";"Martin Torsten";"martintorsten";
"5877";"1";"SALTO";"Artiest";"0";"SALTO";"SALTO";"SALTO";"SALTO";"salto";
"5878";"1";"Christian König";"Artiest";"0";"Christian König";"Christian König";"Christian König";"Christian König";"christian-könig";
"5879";"1";"Playa Rouge";"Artiest";"0";"Playa Rouge";"Playa Rouge";"Playa Rouge";"Playa Rouge";"playa-rouge";
"5880";"1";"Johnny Bach";"Artiest";"0";"Johnny Bach";"Johnny Bach";"Johnny Bach";"Johnny Bach";"johnny-bach";
"5881";"1";"Martin Mann";"Artiest";"0";"Martin Mann";"Martin Mann";"Martin Mann";"Martin Mann";"martin-mann";
"5882";"1";"TED HEROLD";"Artiest";"0";"TED HEROLD";"TED HEROLD";"TED HEROLD";"TED HEROLD";"ted-herold";
"5883";"1";"ROSY ANDRES (DC10 Ad van Hoorn)";"Artiest";"0";"ROSY ANDRES (DC10 Ad van Hoorn)";"ROSY ANDRES (DC10 Ad van Hoorn)";"ROSY ANDRES (DC10 Ad van Hoorn)";"ROSY ANDRES (DC10 Ad van Hoorn)";"rosyandres-dc10-ad-van-hoorn";
"5884";"1";"TED HEROLD";"Artiest";"0";"TED HEROLD";"TED HEROLD";"TED HEROLD";"TED HEROLD";"ted-herold";
"5885";"1";"PETER HAUPT ";"Artiest";"0";"PETER HAUPT ";"PETER HAUPT ";"PETER HAUPT ";"PETER HAUPT ";"peter-haupt";
"5886";"1";"RICKY GORDON";"Artiest";"0";"RICKY GORDON";"RICKY GORDON";"RICKY GORDON";"RICKY GORDON";"ricky-gordon";
"5887";"1";"JAN UND KJELD";"Artiest";"0";"JAN UND KJELD";"JAN UND KJELD";"JAN UND KJELD";"JAN UND KJELD";"jan-und-kjeld";
"5888";"1";"SIR HENRY S ORCHESTRA";"Artiest";"0";"SIR HENRY S ORCHESTRA";"SIR HENRY S ORCHESTRA";"SIR HENRY S ORCHESTRA";"SIR HENRY S ORCHESTRA";"sir-henry-s-orchestra";
"5889";"1";"Artiest Waterloo Robinson";"Artiest";"0";"Artiest Waterloo Robinson";"Artiest Waterloo Robinson";"Artiest Waterloo Robinson";"Artiest Waterloo Robinson";"artiest-waterloorobinson";
"5890";"1";"Rosy Andres";"Artiest";"0";"Rosy Andres";"Rosy Andres";"Rosy Andres";"Rosy Andres";"rosyandres";
"5891";"1";"CHRISTAN FRANKE ";"Artiest";"0";"CHRISTAN FRANKE ";"CHRISTAN FRANKE ";"CHRISTAN FRANKE ";"CHRISTAN FRANKE ";"christan-franke";
"5892";"1";"ANDI WARDA";"Artiest";"0";"ANDI WARDA";"ANDI WARDA";"ANDI WARDA";"ANDI WARDA";"andi-warda";
"5893";"1";"Dean Martin";"Artiest";"0";"Dean Martin";"Dean Martin";"Dean Martin";"Dean Martin";"dean-martin";
"5894";"1";"FLORIAN HAIDT ";"Artiest";"0";"FLORIAN HAIDT ";"FLORIAN HAIDT ";"FLORIAN HAIDT ";"FLORIAN HAIDT ";"florian-haidt";
"5895";"1";"IBO";"Artiest";"0";"IBO";"IBO";"IBO";"IBO";"ibo";
"5896";"1";"Moonlight Trio";"Artiest";"0";"Moonlight Trio";"Moonlight Trio";"Moonlight Trio";"Moonlight Trio";"moonlight-trio";
"5897";"1";"Sietze Scheper";"Artiest";"0";"Sietze Scheper";"Sietze Scheper";"Sietze Scheper";"Sietze Scheper";"sietze-scheper";
"5898";"1";"JPH Audin Diego Modena";"Artiest";"0";"JPH Audin Diego Modena";"JPH Audin Diego Modena";"JPH Audin Diego Modena";"JPH Audin Diego Modena";"jph-audin-+-diego-modena";
"5899";"1";"Duo de Heikrekels";"Artiest";"0";"Duo de Heikrekels";"Duo de Heikrekels";"Duo de Heikrekels";"Duo de Heikrekels";"duo-de-heikrekels";
"5900";"1";"Artiest Alan Price Set";"Artiest";"0";"Artiest Alan Price Set";"Artiest Alan Price Set";"Artiest Alan Price Set";"Artiest Alan Price Set";"artiest-alan-price-set";
"5901";"1";"Heidi Tony";"Artiest";"0";"Heidi Tony";"Heidi Tony";"Heidi Tony";"Heidi Tony";"heiditony";
"5902";"1";"Laura en Yvonne";"Artiest";"0";"Laura en Yvonne";"Laura en Yvonne";"Laura en Yvonne";"Laura en Yvonne";"laura-en-yvonne";
"5903";"1";"Het Havenduo";"Artiest";"0";"Het Havenduo";"Het Havenduo";"Het Havenduo";"Het Havenduo";"het-havenduo";
"5904";"1";"Slome Japie";"Artiest";"0";"Slome Japie";"Slome Japie";"Slome Japie";"Slome Japie";"slome-japie";
"5905";"1";"Radio Noordzee-(Tunes Jingles)";"Artiest";"0";"Radio Noordzee-(Tunes Jingles)";"Radio Noordzee-(Tunes Jingles)";"Radio Noordzee-(Tunes Jingles)";"Radio Noordzee-(Tunes Jingles)";"radio-noordzee-tunesjingles";
"5906";"1";"Egbert Douwe ";"Artiest";"0";"Egbert Douwe ";"Egbert Douwe ";"Egbert Douwe ";"Egbert Douwe ";"egbert-douwe";
"5907";"1";"Het Grols Combo";"Artiest";"0";"Het Grols Combo";"Het Grols Combo";"Het Grols Combo";"Het Grols Combo";"het-grols-combo";
"5908";"1";"Follow Me";"Artiest";"0";"Follow Me";"Follow Me";"Follow Me";"Follow Me";"follow-me";
"5909";"1";"Artiest JANSE BAGGE BEND ";"Artiest";"0";"Artiest JANSE BAGGE BEND ";"Artiest JANSE BAGGE BEND ";"Artiest JANSE BAGGE BEND ";"Artiest JANSE BAGGE BEND ";"artiest-janse-bagge-bend";
"5910";"1";"MOS MOOSKIRCHNER";"Artiest";"0";"MOS MOOSKIRCHNER";"MOS MOOSKIRCHNER";"MOS MOOSKIRCHNER";"MOS MOOSKIRCHNER";"mos-mooskirchner";
"5911";"1";"The LORDS";"Artiest";"0";"The LORDS";"The LORDS";"The LORDS";"The LORDS";"the-lords";
"5912";"1";"Artiest STRANDJUNGS";"Artiest";"0";"Artiest STRANDJUNGS";"Artiest STRANDJUNGS";"Artiest STRANDJUNGS";"Artiest STRANDJUNGS";"artiest-strandjungs";
"5913";"1";"Marc Winter Band";"Artiest";"0";"Marc Winter Band";"Marc Winter Band";"Marc Winter Band";"Marc Winter Band";"marc-winter-band";
"5914";"1";"Don Mercedes  Rein de Vries";"Artiest";"0";"Don Mercedes  Rein de Vries";"Don Mercedes  Rein de Vries";"Don Mercedes  Rein de Vries";"Don Mercedes  Rein de Vries";"don-mercedes-rein-de-vries";
"5915";"1";"Lydia Beck de Benny s";"Artiest";"0";"Lydia Beck de Benny s";"Lydia Beck de Benny s";"Lydia Beck de Benny s";"Lydia Beck de Benny s";"lydia-beckde-benny-s";
"5916";"1";"Trijntje";"Artiest";"0";"Trijntje";"Trijntje";"Trijntje";"Trijntje";"trijntje";
"5917";"1";"ANNE";"Artiest";"0";"ANNE";"ANNE";"ANNE";"ANNE";"anne";
"5918";"1";"Johnny de Tigers";"Artiest";"0";"Johnny de Tigers";"Johnny de Tigers";"Johnny de Tigers";"Johnny de Tigers";"johnnyde-tigers";
"5919";"1";"Sjef Diederen";"Artiest";"0";"Sjef Diederen";"Sjef Diederen";"Sjef Diederen";"Sjef Diederen";"sjef-diederen";
"5920";"1";"Karin Donkelaar";"Artiest";"0";"Karin Donkelaar";"Karin Donkelaar";"Karin Donkelaar";"Karin Donkelaar";"karin-donkelaar";
"5921";"1";"Carien Ronald";"Artiest";"0";"Carien Ronald";"Carien Ronald";"Carien Ronald";"Carien Ronald";"carienronald";
"5922";"1";"Deep Purple EP 4 liedjes";"Artiest";"0";"Deep Purple EP 4 liedjes";"Deep Purple EP 4 liedjes";"Deep Purple EP 4 liedjes";"Deep Purple EP 4 liedjes";"deep-purple-ep-4-liedjes";
"5923";"1";"RIOS 5";"Artiest";"0";"RIOS 5";"RIOS 5";"RIOS 5";"RIOS 5";"rios-5";
"5924";"1";"D D";"Artiest";"0";"D D";"D D";"D D";"D D";"dd";
"5925";"1";"TORFROCK";"Artiest";"0";"TORFROCK";"TORFROCK";"TORFROCK";"TORFROCK";"torfrock";
"5926";"1";"ORIG GRENZLAND SEXTETT";"Artiest";"0";"ORIG GRENZLAND SEXTETT";"ORIG GRENZLAND SEXTETT";"ORIG GRENZLAND SEXTETT";"ORIG GRENZLAND SEXTETT";"orig-grenzland-sextett";
"5927";"1";"HARRY S TANZKAPELLE";"Artiest";"0";"HARRY S TANZKAPELLE";"HARRY S TANZKAPELLE";"HARRY S TANZKAPELLE";"HARRY S TANZKAPELLE";"harry-s-tanzkapelle";
"5928";"1";"GUNTER STERN ";"Artiest";"0";"GUNTER STERN ";"GUNTER STERN ";"GUNTER STERN ";"GUNTER STERN ";"gunter-stern";
"5929";"1";"GRENZLAND SEXTETT";"Artiest";"0";"GRENZLAND SEXTETT";"GRENZLAND SEXTETT";"GRENZLAND SEXTETT";"GRENZLAND SEXTETT";"grenzland-sextett";
"5930";"1";"HORSTI ";"Artiest";"0";"HORSTI ";"HORSTI ";"HORSTI ";"HORSTI ";"horsti";
"5931";"1";"DIE 3 BESOFFSKIS ";"Artiest";"0";"DIE 3 BESOFFSKIS ";"DIE 3 BESOFFSKIS ";"DIE 3 BESOFFSKIS ";"DIE 3 BESOFFSKIS ";"die-3-besoffskis";
"5932";"1";"HORSTI JOE";"Artiest";"0";"HORSTI JOE";"HORSTI JOE";"HORSTI JOE";"HORSTI JOE";"horstijoe";
"5933";"1";"SIW INGER ";"Artiest";"0";"SIW INGER ";"SIW INGER ";"SIW INGER ";"SIW INGER ";"siw-inger";
"5934";"1";"Die Tahiti-Tamoures";"Artiest";"0";"Die Tahiti-Tamoures";"Die Tahiti-Tamoures";"Die Tahiti-Tamoures";"Die Tahiti-Tamoures";"die-tahiti-tamoures";
"5935";"1";"DIE HULA BOYS ";"Artiest";"0";"DIE HULA BOYS ";"DIE HULA BOYS ";"DIE HULA BOYS ";"DIE HULA BOYS ";"die-hula-boys";
"5936";"1";"HANS JURGEN BAUMLER";"Artiest";"0";"HANS JURGEN BAUMLER";"HANS JURGEN BAUMLER";"HANS JURGEN BAUMLER";"HANS JURGEN BAUMLER";"hans-jurgen-baumler";
"5937";"1";"BATA IILIC ";"Artiest";"0";"BATA IILIC ";"BATA IILIC ";"BATA IILIC ";"BATA IILIC ";"bata-iilic";
"5938";"1";"Paul Kuhn";"Artiest";"0";"Paul Kuhn";"Paul Kuhn";"Paul Kuhn";"Paul Kuhn";"paul-kuhn";
"5939";"1";"WIM OLF ";"Artiest";"0";"WIM OLF ";"WIM OLF ";"WIM OLF ";"WIM OLF ";"wim-olf";
"5940";"1";"KLAUS HORSTI JOE ";"Artiest";"0";"KLAUS HORSTI JOE ";"KLAUS HORSTI JOE ";"KLAUS HORSTI JOE ";"KLAUS HORSTI JOE ";"klaus-horsti-+-joe";
"5941";"1";"Erste Allgemeine Verunsicherung";"Artiest";"0";"Erste Allgemeine Verunsicherung";"Erste Allgemeine Verunsicherung";"Erste Allgemeine Verunsicherung";"Erste Allgemeine Verunsicherung";"erste-allgemeine-verunsicherung";
"5942";"1";"Ben Zuur En Henk Puister";"Artiest";"0";"Ben Zuur En Henk Puister";"Ben Zuur En Henk Puister";"Ben Zuur En Henk Puister";"Ben Zuur En Henk Puister";"ben-zuur-en-henk-puister";
"5943";"1";"HORSTI UND JOE ";"Artiest";"0";"HORSTI UND JOE ";"HORSTI UND JOE ";"HORSTI UND JOE ";"HORSTI UND JOE ";"horsti-und-joe";
